0.000000,0.400000,0.400000
0.010000,0.401587,0.403197
0.020000,0.403149,0.406387
0.030000,0.404685,0.409569
0.040000,0.406196,0.412745
0.050000,0.407680,0.415912
0.060000,0.409140,0.419071
0.070000,0.410573,0.422221
0.080000,0.411982,0.425362
0.090000,0.413364,0.428493
0.100000,0.414722,0.431614
0.110000,0.416054,0.434726
0.120000,0.417361,0.437827
0.130000,0.418643,0.440917
0.140000,0.419899,0.443995
0.150000,0.421131,0.447062
0.160000,0.422338,0.450118
0.170000,0.423521,0.453161
0.180000,0.424679,0.456192
0.190000,0.425812,0.459209
0.200000,0.426922,0.462214
0.210000,0.428007,0.465206
0.220000,0.429069,0.468184
0.230000,0.430107,0.471148
0.240000,0.431121,0.474098
0.250000,0.432112,0.477033
0.260000,0.433080,0.479954
0.270000,0.434025,0.482860
0.280000,0.434947,0.485751
0.290000,0.435847,0.488626
0.300000,0.436724,0.491486
0.310000,0.437579,0.494331
0.320000,0.438413,0.497159
0.330000,0.439225,0.499971
0.340000,0.440015,0.502767
0.350000,0.440784,0.505547
0.360000,0.441533,0.508309
0.370000,0.442260,0.511055
0.380000,0.442967,0.513784
0.390000,0.443654,0.516496
0.400000,0.444321,0.519190
0.410000,0.444968,0.521868
0.420000,0.445596,0.524527
0.430000,0.446204,0.527169
0.440000,0.446794,0.529793
0.450000,0.447365,0.532400
0.460000,0.447917,0.534988
0.470000,0.448451,0.537558
0.480000,0.448968,0.540110
0.490000,0.449466,0.542644
0.500000,0.449947,0.545160
0.510000,0.450411,0.547657
0.520000,0.450858,0.550136
0.530000,0.451289,0.552596
0.540000,0.451703,0.555037
0.550000,0.452101,0.557461
0.560000,0.452483,0.559865
0.570000,0.452849,0.562251
0.580000,0.453200,0.564618
0.590000,0.453536,0.566966
0.600000,0.453858,0.569296
0.610000,0.454164,0.571607
0.620000,0.454456,0.573899
0.630000,0.454735,0.576172
0.640000,0.454999,0.578427
0.650000,0.455250,0.580663
0.660000,0.455487,0.582880
0.670000,0.455711,0.585078
0.680000,0.455923,0.587258
0.690000,0.456122,0.589419
0.700000,0.456308,0.591561
0.710000,0.456482,0.593685
0.720000,0.456645,0.595790
0.730000,0.456796,0.597877
0.740000,0.456935,0.599945
0.750000,0.457063,0.601995
0.760000,0.457180,0.604026
0.770000,0.457287,0.606039
0.780000,0.457383,0.608034
0.790000,0.457468,0.610011
0.800000,0.457544,0.611969
0.810000,0.457609,0.613909
0.820000,0.457665,0.615832
0.830000,0.457712,0.617736
0.840000,0.457749,0.619622
0.850000,0.457777,0.621491
0.860000,0.457797,0.623342
0.870000,0.457807,0.625176
0.880000,0.457810,0.626991
0.890000,0.457804,0.628790
0.900000,0.457790,0.630571
0.910000,0.457768,0.632335
0.920000,0.457738,0.634081
0.930000,0.457701,0.635811
0.940000,0.457657,0.637524
0.950000,0.457605,0.639219
0.960000,0.457547,0.640898
0.970000,0.457481,0.642561
0.980000,0.457409,0.644206
0.990000,0.457331,0.645836
1.000000,0.457246,0.647449
1.010000,0.457156,0.649045
1.020000,0.457059,0.650626
1.030000,0.456957,0.652190
1.040000,0.456848,0.653739
1.050000,0.456735,0.655272
1.060000,0.456616,0.656789
1.070000,0.456492,0.658291
1.080000,0.456362,0.659777
1.090000,0.456228,0.661248
1.100000,0.456089,0.662704
1.110000,0.455946,0.664144
1.120000,0.455798,0.665570
1.130000,0.455645,0.666981
1.140000,0.455489,0.668377
1.150000,0.455328,0.669758
1.160000,0.455163,0.671125
1.170000,0.454995,0.672477
1.180000,0.454823,0.673816
1.190000,0.454647,0.675140
1.200000,0.454467,0.676450
1.210000,0.454285,0.677746
1.220000,0.454099,0.679029
1.230000,0.453909,0.680297
1.240000,0.453717,0.681553
1.250000,0.453522,0.682794
1.260000,0.453324,0.684023
1.270000,0.453123,0.685238
1.280000,0.452920,0.686441
1.290000,0.452714,0.687630
1.300000,0.452505,0.688807
1.310000,0.452295,0.689971
1.320000,0.452081,0.691122
1.330000,0.451866,0.692261
1.340000,0.451649,0.693387
1.350000,0.451430,0.694502
1.360000,0.451209,0.695604
1.370000,0.450986,0.696694
1.380000,0.450761,0.697772
1.390000,0.450534,0.698839
1.400000,0.450306,0.699894
1.410000,0.450077,0.700938
1.420000,0.449846,0.701970
1.430000,0.449613,0.702991
1.440000,0.449380,0.704000
1.450000,0.449145,0.704999
1.460000,0.448909,0.705986
1.470000,0.448672,0.706963
1.480000,0.448433,0.707929
1.490000,0.448194,0.708885
1.500000,0.447954,0.709830
1.510000,0.447713,0.710764
1.520000,0.447471,0.711689
1.530000,0.447229,0.712603
1.540000,0.446986,0.713507
1.550000,0.446742,0.714401
1.560000,0.446498,0.715285
1.570000,0.446253,0.716160
1.580000,0.446008,0.717025
1.590000,0.445762,0.717880
1.600000,0.445516,0.718726
1.610000,0.445270,0.719562
1.620000,0.445023,0.720390
1.630000,0.444776,0.721208
1.640000,0.444529,0.722017
1.650000,0.444282,0.722817
1.660000,0.444034,0.723608
1.670000,0.443787,0.724391
1.680000,0.443539,0.725165
1.690000,0.443292,0.725930
1.700000,0.443045,0.726687
1.710000,0.442797,0.727436
1.720000,0.442550,0.728176
1.730000,0.442303,0.728908
1.740000,0.442056,0.729632
1.750000,0.441810,0.730348
1.760000,0.441564,0.731057
1.770000,0.441318,0.731757
1.780000,0.441072,0.732450
1.790000,0.440827,0.733134
1.800000,0.440582,0.733812
1.810000,0.440337,0.734482
1.820000,0.440093,0.735144
1.830000,0.439849,0.735800
1.840000,0.439606,0.736448
1.850000,0.439363,0.737088
1.860000,0.439121,0.737722
1.870000,0.438880,0.738349
1.880000,0.438638,0.738969
1.890000,0.438398,0.739582
1.900000,0.438158,0.740188
1.910000,0.437919,0.740788
1.920000,0.437680,0.741381
1.930000,0.437443,0.741968
1.940000,0.437205,0.742548
1.950000,0.436969,0.743122
1.960000,0.436733,0.743689
1.970000,0.436498,0.744251
1.980000,0.436264,0.744806
1.990000,0.436031,0.745355
2.000000,0.435798,0.745898
2.010000,0.435566,0.746435
2.020000,0.435335,0.746966
2.030000,0.435105,0.747492
2.040000,0.434876,0.748012
2.050000,0.434647,0.748526
2.060000,0.434419,0.749034
2.070000,0.434193,0.749537
2.080000,0.433967,0.750035
2.090000,0.433742,0.750527
2.100000,0.433518,0.751014
2.110000,0.433295,0.751495
2.120000,0.433073,0.751971
2.130000,0.432851,0.752442
2.140000,0.432631,0.752908
2.150000,0.432412,0.753369
2.160000,0.432194,0.753825
2.170000,0.431976,0.754276
2.180000,0.431760,0.754722
2.190000,0.431544,0.755164
2.200000,0.431330,0.755600
2.210000,0.431117,0.756032
2.220000,0.430904,0.756460
2.230000,0.430693,0.756882
2.240000,0.430482,0.757300
2.250000,0.430273,0.757714
2.260000,0.430065,0.758123
2.270000,0.429858,0.758528
2.280000,0.429651,0.758929
2.290000,0.429446,0.759325
2.300000,0.429242,0.759717
2.310000,0.429039,0.760105
2.320000,0.428837,0.760489
2.330000,0.428636,0.760868
2.340000,0.428436,0.761244
2.350000,0.428237,0.761616
2.360000,0.428039,0.761983
2.370000,0.427842,0.762347
2.380000,0.427646,0.762707
2.390000,0.427452,0.763063
2.400000,0.427258,0.763416
2.410000,0.427066,0.763764
2.420000,0.426874,0.764109
2.430000,0.426684,0.764451
2.440000,0.426494,0.764788
2.450000,0.426306,0.765122
2.460000,0.426119,0.765453
2.470000,0.425933,0.765780
2.480000,0.425748,0.766104
2.490000,0.425563,0.766425
2.500000,0.425381,0.766742
2.510000,0.425199,0.767056
2.520000,0.425018,0.767366
2.530000,0.424838,0.767673
2.540000,0.424659,0.767977
2.550000,0.424482,0.768278
2.560000,0.424305,0.768576
2.570000,0.424130,0.768871
2.580000,0.423955,0.769162
