1.130000,62.233450,62.148692,160.574365
1.140000,61.073132,62.066037,161.196700
1.150000,59.935962,61.961886,161.807431
1.160000,58.821838,61.836772,162.406791
1.170000,57.730632,61.691242,162.995009
1.180000,56.662190,61.525860,163.572315
1.190000,55.616333,61.341200,164.138937
1.200000,54.592861,61.137848,164.695101
1.210000,53.591554,60.916398,165.241029
1.220000,52.612173,60.677451,165.776945
1.230000,51.654461,60.421614,166.303066
1.240000,50.718147,60.149495,166.819611
1.250000,49.802946,59.861707,167.326793
1.260000,48.908559,59.558859,167.824822
1.270000,48.034678,59.241564,168.313908
1.280000,47.180983,58.910427,168.794254
1.290000,46.347148,58.566054,169.266064
1.300000,45.532837,58.209044,169.729536
1.310000,44.737710,57.839990,170.184864
1.320000,43.961421,57.459479,170.632241
1.330000,43.203621,57.068089,171.071855
1.340000,42.463957,56.666392,171.503892
1.350000,41.742073,56.254948,171.928531
1.360000,41.037614,55.834308,172.345952
1.370000,40.350221,55.405014,172.756328
1.380000,39.679540,54.967595,173.159830
1.390000,39.025213,54.522570,173.556626
1.400000,38.386887,54.070445,173.946878
1.410000,37.764208,53.611715,174.330747
1.420000,37.156827,53.146862,174.708389
1.430000,36.564396,52.676355,175.079957
1.440000,35.986573,52.200652,175.445601
1.450000,35.423016,51.720196,175.805467
1.460000,34.873390,51.235417,176.159697
1.470000,34.337364,50.746735,176.508431
1.480000,33.814612,50.254553,176.851804
1.490000,33.304810,49.759263,177.189950
1.500000,32.807643,49.261245,177.522999
1.510000,32.322800,48.760863,177.851075
1.520000,31.849973,48.258473,178.174303
1.530000,31.388864,47.754412,178.492803
1.540000,30.939177,47.249011,178.806691
1.550000,30.500623,46.742585,179.116083
1.560000,30.072920,46.235436,179.421089
1.570000,29.655790,45.727858,179.721819
1.580000,29.248961,45.220130,180.018376
1.590000,28.852168,44.712519,180.310866
1.600000,28.465153,44.205285,180.599388
1.610000,28.087659,43.698672,180.884039
1.620000,27.719441,43.192917,181.164916
1.630000,27.360256,42.688244,181.442110
1.640000,27.009868,42.184867,181.715713
1.650000,26.668046,41.682992,181.985812
1.660000,26.334564,41.182813,182.252492
1.670000,26.009205,40.684517,182.515838
1.680000,25.691753,40.188278,182.775930
1.690000,25.382001,39.694265,183.032847
1.700000,25.079745,39.202635,183.286667
1.710000,24.784788,38.713540,183.537465
1.720000,24.496936,38.227121,183.785313
1.730000,24.216001,37.743513,184.030282
1.740000,23.941802,37.262842,184.272442
1.750000,23.674160,36.785227,184.511860
1.760000,23.412903,36.310780,184.748602
1.770000,23.157860,35.839607,184.982731
1.780000,22.908870,35.371805,185.214309
1.790000,22.665771,34.907468,185.443398
1.800000,22.428410,34.446680,185.670056
1.810000,22.196635,33.989521,185.894340
1.820000,21.970299,33.536067,186.116306
1.830000,21.749260,33.086385,186.336009
1.840000,21.533378,32.640538,186.553502
1.850000,21.322520,32.198586,186.768835
1.860000,21.116553,31.760581,186.982061
1.870000,20.915351,31.326571,187.193226
1.880000,20.718789,30.896602,187.402380
1.890000,20.526747,30.470712,187.609568
1.900000,20.339108,30.048937,187.814835
1.910000,20.155757,29.631309,188.018226
1.920000,19.976585,29.217855,188.219784
1.930000,19.801483,28.808600,188.419550
1.940000,19.630347,28.403564,188.617564
1.950000,19.463076,28.002764,188.813868
1.960000,19.299570,27.606215,189.008499
1.970000,19.139733,27.213927,189.201494
1.980000,18.983473,26.825908,189.392892
1.990000,18.830698,26.442165,189.582726
2.000000,18.681321,26.062699,189.771033
2.010000,18.535255,25.687511,189.957847
2.020000,18.392418,25.316598,190.143199
2.030000,18.252728,24.949956,190.327123
2.040000,18.116106,24.587578,190.509651
2.050000,17.982477,24.229456,190.690812
2.060000,17.851765,23.875579,190.870636
2.070000,17.723899,23.525933,191.049154
2.080000,17.598808,23.180506,191.226393
2.090000,17.476423,22.839281,191.402381
2.100000,17.356678,22.502240,191.577145
2.110000,17.239509,22.169364,191.750712
2.120000,17.124852,21.840634,191.923107
2.130000,17.012647,21.516026,192.094356
2.140000,16.902834,21.195519,192.264482
2.150000,16.795354,20.879088,192.433511
2.160000,16.690153,20.566708,192.601464
2.170000,16.587174,20.258352,192.768366
2.180000,16.486366,19.953994,192.934237
2.190000,16.387675,19.653604,193.099101
2.200000,16.291052,19.357155,193.262978
2.210000,16.196448,19.064617,193.425888
2.220000,16.103814,18.775958,193.587853
2.230000,16.013104,18.491148,193.748891
2.240000,15.924274,18.210156,193.909022
2.250000,15.837279,17.932948,194.068265
2.260000,15.752076,17.659491,194.226637
2.270000,15.668624,17.389754,194.384158
2.280000,15.586882,17.123701,194.540845
2.290000,15.506811,16.861298,194.696713
2.300000,15.428371,16.602512,194.851781
2.310000,15.351526,16.347306,195.006065
2.320000,15.276240,16.095647,195.159580
2.330000,15.202475,15.847498,195.312343
2.340000,15.130199,15.602825,195.464368
2.350000,15.059377,15.361590,195.615670
2.360000,14.989976,15.123759,195.766263
2.370000,14.921964,14.889296,195.916163
2.380000,14.855311,14.658163,196.065383
2.390000,14.789986,14.430325,196.213936
2.400000,14.725958,14.205746,196.361836
2.410000,14.663200,13.984389,196.509095
2.420000,14.601684,13.766218,196.655727
2.430000,14.541381,13.551197,196.801744
2.440000,14.482265,13.339289,196.947158
2.450000,14.424310,13.130458,197.091981
2.460000,14.367491,12.924668,197.236224
2.470000,14.311782,12.721883,197.379899
2.480000,14.257160,12.522067,197.523016
2.490000,14.203601,12.325185,197.665588
2.500000,14.151083,12.131200,197.807624
2.510000,14.099582,11.940077,197.949135
2.520000,14.049077,11.751780,198.090131
2.530000,13.999546,11.566275,198.230621
2.540000,13.950970,11.383526,198.370617
2.550000,13.903326,11.203499,198.510127
2.560000,13.856597,11.026159,198.649160
2.570000,13.810761,10.851471,198.787726
2.580000,13.765801,10.679402,198.925833
2.590000,13.721698,10.509917,199.063491
2.600000,13.678434,10.342983,199.200708
2.610000,13.635991,10.178566,199.337493
2.620000,13.594352,10.016633,199.473853
2.630000,13.553501,9.857151,199.609796
2.640000,13.513422,9.700088,199.745331
2.650000,13.474097,9.545411,199.880465
2.660000,13.435513,9.393087,200.015206
2.670000,13.397652,9.243086,200.149562
2.680000,13.360502,9.095375,200.283538
2.690000,13.324046,8.949923,200.417143
2.700000,13.288271,8.806699,200.550384
2.710000,13.253164,8.665673,200.683266
2.720000,13.218709,8.526814,200.815798
2.730000,13.184895,8.390091,200.947985
2.740000,13.151708,8.255476,201.079834
2.750000,13.119136,8.122939,201.211351
2.760000,13.087167,7.992450,201.342542
2.770000,13.055787,7.863980,201.473414
2.780000,13.024986,7.737502,201.603972
2.790000,12.994752,7.612986,201.734222
2.800000,12.965073,7.490405,201.864169
2.810000,12.935939,7.369731,201.993820
2.820000,12.907339,7.250937,202.123179
2.830000,12.879261,7.133995,202.252253
2.840000,12.851697,7.018879,202.381045
2.850000,12.824636,6.905563,202.509562
2.860000,12.798068,6.794020,202.637809
2.870000,12.771982,6.684225,202.765789
2.880000,12.746371,6.576152,202.893509
2.890000,12.721225,6.469775,203.020973
2.900000,12.696534,6.365071,203.148185
2.910000,12.672289,6.262014,203.275151
2.920000,12.648483,6.160580,203.401873
2.930000,12.625106,6.060745,203.528358
2.940000,12.602151,5.962485,203.654609
2.950000,12.579609,5.865777,203.780631
2.960000,12.557472,5.770599,203.906427
2.970000,12.535733,5.676926,204.032002
2.980000,12.514384,5.584737,204.157359
2.990000,12.493417,5.494009,204.282503
3.000000,12.472825,5.404720,204.407437
3.010000,12.452602,5.316850,204.532165
3.020000,12.432739,5.230375,204.656691
3.030000,12.413231,5.145276,204.781019
3.040000,12.394070,5.061531,204.905151
3.050000,12.375250,4.979121,205.029092
3.060000,12.356765,4.898024,205.152844
3.070000,12.338607,4.818220,205.276412
3.080000,12.320772,4.739691,205.399798
3.090000,12.303253,4.662416,205.523006
3.100000,12.286045,4.586377,205.646038
3.110000,12.269140,4.511554,205.768899
3.120000,12.252534,4.437928,205.891590
3.130000,12.236221,4.365483,206.014115
3.140000,12.220196,4.294198,206.136478
3.150000,12.204454,4.224057,206.258679
3.160000,12.188988,4.155041,206.380724
3.170000,12.173794,4.087134,206.502614
3.180000,12.158867,4.020318,206.624352
3.190000,12.144203,3.954577,206.745941
3.200000,12.129795,3.889893,206.867383
3.210000,12.115640,3.826250,206.988680
3.220000,12.101733,3.763632,207.109837
3.230000,12.088069,3.702024,207.230854
3.240000,12.074644,3.641408,207.351735
3.250000,12.061453,3.581771,207.472481
3.260000,12.048493,3.523096,207.593096
3.270000,12.035758,3.465368,207.713581
3.280000,12.023246,3.408573,207.833938
3.290000,12.010951,3.352696,207.954171
3.300000,11.998870,3.297723,208.074280
3.310000,11.987000,3.243639,208.194269
3.320000,11.975335,3.190431,208.314139
3.330000,11.963873,3.138084,208.433892
3.340000,11.952610,3.086586,208.553531
3.350000,11.941542,3.035922,208.673057
3.360000,11.930666,2.986080,208.792473
3.370000,11.919979,2.937046,208.911779
3.380000,11.909476,2.888808,209.030979
3.390000,11.899154,2.841353,209.150074
3.400000,11.889012,2.794669,209.269065
3.410000,11.879044,2.748743,209.387956
3.420000,11.869248,2.703564,209.506746
3.430000,11.859621,2.659119,209.625438
3.440000,11.850160,2.615398,209.744035
3.450000,11.840863,2.572388,209.862536
3.460000,11.831725,2.530078,209.980945
3.470000,11.822744,2.488457,210.099262
3.480000,11.813918,2.447514,210.217490
3.490000,11.805244,2.407238,210.335629
3.500000,11.796718,2.367619,210.453681
3.510000,11.788339,2.328645,210.571648
3.520000,11.780104,2.290308,210.689532
3.530000,11.772010,2.252595,210.807333
3.540000,11.764055,2.215499,210.925053
3.550000,11.756236,2.179008,211.042693
3.560000,11.748551,2.143113,211.160256
3.570000,11.740997,2.107804,211.277741
3.580000,11.733573,2.073072,211.395151
3.590000,11.726275,2.038908,211.512487
3.600000,11.719103,2.005303,211.629750
3.610000,11.712053,1.972247,211.746941
3.620000,11.705123,1.939731,211.864061
3.630000,11.698311,1.907748,211.981113
3.640000,11.691616,1.876289,212.098096
3.650000,11.685035,1.845344,212.215012
3.660000,11.678566,1.814906,212.331862
3.670000,11.672208,1.784966,212.448648
3.680000,11.665957,1.755517,212.565370
3.690000,11.659813,1.726551,212.682029
3.700000,11.653774,1.698059,212.798628
3.710000,11.647837,1.670035,212.915165
3.720000,11.642002,1.642470,213.031644
3.730000,11.636265,1.615357,213.148064
3.740000,11.630626,1.588689,213.264426
3.750000,11.625083,1.562458,213.380733
3.760000,11.619634,1.536658,213.496983
3.770000,11.614277,1.511282,213.613180
3.780000,11.609011,1.486322,213.729323
3.790000,11.603835,1.461772,213.845413
3.800000,11.598746,1.437625,213.961451
3.810000,11.593744,1.413875,214.077439
3.820000,11.588826,1.390515,214.193376
3.830000,11.583992,1.367539,214.309264
3.840000,11.579240,1.344941,214.425104
3.850000,11.574568,1.322714,214.540897
3.860000,11.569975,1.300853,214.656642
3.870000,11.565459,1.279351,214.772342
3.880000,11.561020,1.258203,214.887997
3.890000,11.556657,1.237402,215.003607
3.900000,11.552367,1.216944,215.119173
3.910000,11.548149,1.196823,215.234697
3.920000,11.544003,1.177033,215.350178
3.930000,11.539926,1.157569,215.465619
3.940000,11.535919,1.138425,215.581018
3.950000,11.531979,1.119596,215.696377
3.960000,11.528106,1.101077,215.811697
3.970000,11.524298,1.082864,215.926978
3.980000,11.520554,1.064950,216.042221
3.990000,11.516873,1.047332,216.157426
4.000000,11.513255,1.030004,216.272595
4.010000,11.509697,1.012962,216.387728
4.020000,11.506199,0.996200,216.502825
4.030000,11.502761,0.979715,216.617887
4.040000,11.499380,0.963501,216.732914
4.050000,11.496056,0.947555,216.847908
4.060000,11.492788,0.931872,216.962869
4.070000,11.489575,0.916447,217.077796
4.080000,11.486416,0.901277,217.192692
4.090000,11.483310,0.886358,217.307556
4.100000,11.480257,0.871684,217.422389
4.110000,11.477255,0.857252,217.537192
4.120000,11.474303,0.843059,217.651965
4.130000,11.471401,0.829100,217.766708
4.140000,11.468548,0.815371,217.881422
4.150000,11.465742,0.801869,217.996107
4.160000,11.462984,0.788590,218.110765
4.170000,11.460272,0.775530,218.225394
4.180000,11.457606,0.762686,218.339997
4.190000,11.454984,0.750054,218.454573
4.200000,11.452407,0.737630,218.569123
4.210000,11.449873,0.725412,218.683647
4.220000,11.447381,0.713395,218.798146
4.230000,11.444931,0.701577,218.912620
4.240000,11.442522,0.689955,219.027069
4.250000,11.440154,0.678524,219.141494
4.260000,11.437825,0.667282,219.255896
4.270000,11.435535,0.656226,219.370274
4.280000,11.433284,0.645353,219.484629
4.290000,11.431070,0.634660,219.598962
4.300000,11.428894,0.624143,219.713273
4.310000,11.426754,0.613800,219.827562
4.320000,11.424650,0.603628,219.941829
4.330000,11.422581,0.593624,220.056076
4.340000,11.420547,0.583786,220.170302
4.350000,11.418547,0.574111,220.284507
4.360000,11.416580,0.564595,220.398693
4.370000,11.414646,0.555237,220.512858
4.380000,11.412745,0.546033,220.627005
4.390000,11.410875,0.536982,220.741132
4.400000,11.409037,0.528081,220.855241
4.410000,11.407230,0.519327,220.969331
4.420000,11.405452,0.510717,221.083404
4.430000,11.403705,0.502251,221.197458
4.440000,11.401987,0.493924,221.311495
4.450000,11.400297,0.485735,221.425515
4.460000,11.398636,0.477681,221.539518
4.470000,11.397002,0.469761,221.653504
4.480000,11.395396,0.461972,221.767474
4.490000,11.393817,0.454312,221.881428
4.500000,11.392264,0.446779,221.995367
4.510000,11.390737,0.439370,222.109289
4.520000,11.389236,0.432084,222.223197
4.530000,11.387759,0.424919,222.337089
4.540000,11.386308,0.417872,222.450967
4.550000,11.384880,0.410942,222.564830
4.560000,11.383477,0.404127,222.678678
4.570000,11.382097,0.397424,222.792513
4.580000,11.380740,0.390833,222.906334
4.590000,11.379405,0.384351,223.020142
4.600000,11.378093,0.377976,223.133936
4.610000,11.376803,0.371706,223.247717
4.620000,11.375534,0.365541,223.361485
4.630000,11.374287,0.359478,223.475240
4.640000,11.373060,0.353515,223.588983
4.650000,11.371854,0.347650,223.702713
4.660000,11.370668,0.341883,223.816432
4.670000,11.369502,0.336212,223.930139
4.680000,11.368355,0.330635,224.043834
4.690000,11.367227,0.325150,224.157517
4.700000,11.366118,0.319755,224.271189
4.710000,11.365028,0.314451,224.384851
4.720000,11.363956,0.309234,224.498501
4.730000,11.362902,0.304103,224.612140
4.740000,11.361865,0.299058,224.725769
4.750000,11.360846,0.294096,224.839388
4.760000,11.359843,0.289216,224.952997
4.770000,11.358858,0.284418,225.066595
4.780000,11.357889,0.279699,225.180184
4.790000,11.356936,0.275058,225.293762
4.800000,11.355998,0.270494,225.407332
4.810000,11.355077,0.266005,225.520892
4.820000,11.354171,0.261591,225.634443
4.830000,11.353280,0.257251,225.747984
4.840000,11.352404,0.252982,225.861517
4.850000,11.351542,0.248784,225.975041
4.860000,11.350695,0.244655,226.088557
4.870000,11.349862,0.240595,226.202064
4.880000,11.349042,0.236603,226.315562
4.890000,11.348237,0.232676,226.429053
4.900000,11.347445,0.228815,226.542535
4.910000,11.346666,0.225017,226.656009
4.920000,11.345900,0.221283,226.769476
4.930000,11.345147,0.217610,226.882935
4.940000,11.344406,0.213999,226.996386
4.950000,11.343678,0.210447,227.109831
4.960000,11.342961,0.206954,227.223267
4.970000,11.342257,0.203520,227.336697
4.980000,11.341565,0.200142,227.450120
4.990000,11.340884,0.196820,227.563535
5.000000,11.340214,0.193553,227.676944
5.010000,11.339556,0.190341,227.790346
5.020000,11.338908,0.187181,227.903742
5.030000,11.338271,0.184074,228.017131
5.040000,11.337645,0.181019,228.130513
5.050000,11.337030,0.178014,228.243890
5.060000,11.336424,0.175059,228.357260
5.070000,11.335829,0.172154,228.470624
5.080000,11.335243,0.169296,228.583983
5.090000,11.334668,0.166486,228.697335
5.100000,11.334101,0.163722,228.810682
5.110000,11.333545,0.161004,228.924023
5.120000,11.332997,0.158332,229.037358
5.130000,11.332459,0.155703,229.150688
5.140000,11.331930,0.153119,229.264013
5.150000,11.331409,0.150577,229.377332
5.160000,11.330897,0.148077,229.490646
5.170000,11.330394,0.145619,229.603955
5.180000,11.329899,0.143202,229.717259
5.190000,11.329412,0.140824,229.830558
5.200000,11.328934,0.138487,229.943852
5.210000,11.328463,0.136187,230.057142
5.220000,11.328000,0.133927,230.170426
5.230000,11.327545,0.131703,230.283706
5.240000,11.327097,0.129517,230.396982
5.250000,11.326657,0.127366,230.510253
5.260000,11.326224,0.125252,230.623519
5.270000,11.325799,0.123172,230.736782
5.280000,11.325380,0.121127,230.850040
5.290000,11.324969,0.119116,230.963293
5.300000,11.324564,0.117139,231.076543
5.310000,11.324166,0.115194,231.189789
5.320000,11.323775,0.113282,231.303030
5.330000,11.323390,0.111401,231.416268
5.340000,11.323012,0.109551,231.529502
5.350000,11.322639,0.107732,231.642732
5.360000,11.322273,0.105944,231.755958
5.370000,11.321914,0.104185,231.869181
5.380000,11.321560,0.102455,231.982400
5.390000,11.321212,0.100754,232.095616
5.400000,11.320870,0.099081,232.208828
5.410000,11.320533,0.097436,232.322037
5.420000,11.320202,0.095818,232.435242
5.430000,11.319877,0.094227,232.548444
5.440000,11.319557,0.092662,232.661643
5.450000,11.319242,0.091124,232.774838
5.460000,11.318933,0.089611,232.888031
5.470000,11.318628,0.088123,233.001220
5.480000,11.318329,0.086660,233.114406
5.490000,11.318035,0.085221,233.227590
5.500000,11.317746,0.083806,233.340770
5.510000,11.317461,0.082414,233.453948
5.520000,11.317181,0.081046,233.567122
5.530000,11.316906,0.079700,233.680294
5.540000,11.316635,0.078376,233.793463
5.550000,11.316369,0.077075,233.906629
5.560000,11.316108,0.075795,234.019793
5.570000,11.315850,0.074536,234.132954
5.580000,11.315597,0.073299,234.246113
5.590000,11.315349,0.072082,234.359269
5.600000,11.315104,0.070885,234.472422
5.610000,11.314863,0.069708,234.585573
5.620000,11.314627,0.068550,234.698722
5.630000,11.314394,0.067412,234.811868
5.640000,11.314165,0.066292,234.925012
5.650000,11.313940,0.065192,235.038154
5.660000,11.313719,0.064109,235.151293
5.670000,11.313501,0.063044,235.264430
5.680000,11.313287,0.061997,235.377565
5.690000,11.313077,0.060968,235.490698
5.700000,11.312870,0.059955,235.603829
5.710000,11.312666,0.058960,235.716958
5.720000,11.312466,0.057981,235.830084
5.730000,11.312270,0.057018,235.943209
5.740000,11.312076,0.056071,236.056332
5.750000,11.311886,0.055140,236.169452
5.760000,11.311699,0.054224,236.282571
5.770000,11.311515,0.053324,236.395688
5.780000,11.311334,0.052438,236.508803
5.790000,11.311156,0.051567,236.621917
5.800000,11.310981,0.050711,236.735028
5.810000,11.310809,0.049869,236.848138
5.820000,11.310639,0.049041,236.961246
5.830000,11.310473,0.048226,237.074353
5.840000,11.310309,0.047425,237.187457
5.850000,11.310148,0.046638,237.300560
5.860000,11.309990,0.045863,237.413662
5.870000,11.309835,0.045102,237.526762
5.880000,11.309682,0.044353,237.639860
5.890000,11.309531,0.043616,237.752957
5.900000,11.309383,0.042892,237.866052
5.910000,11.309238,0.042179,237.979146
5.920000,11.309095,0.041479,238.092238
5.930000,11.308954,0.040790,238.205329
5.940000,11.308815,0.040113,238.318419
5.950000,11.308679,0.039447,238.431507
5.960000,11.308545,0.038791,238.544594
5.970000,11.308414,0.038147,238.657679
5.980000,11.308284,0.037514,238.770763
5.990000,11.308157,0.036891,238.883846
6.000000,11.308032,0.036278,238.996928
6.010000,11.307909,0.035676,239.110008
6.020000,11.307788,0.035083,239.223087
6.030000,11.307669,0.034500,239.336165
6.040000,11.307552,0.033927,239.449242
6.050000,11.307437,0.033364,239.562317
6.060000,11.307324,0.032810,239.675392
6.070000,11.307212,0.032265,239.788465
6.080000,11.307103,0.031729,239.901537
6.090000,11.306995,0.031202,240.014608
6.100000,11.306889,0.030684,240.127678
6.110000,11.306785,0.030174,240.240747
6.120000,11.306683,0.029673,240.353815
6.130000,11.306582,0.029180,240.466882
6.140000,11.306483,0.028696,240.579947
6.150000,11.306386,0.028219,240.693012
6.160000,11.306290,0.027751,240.806076
6.170000,11.306196,0.027290,240.919139
6.180000,11.306104,0.026836,241.032201
6.190000,11.306013,0.026391,241.145262
6.200000,11.305923,0.025952,241.258322
6.210000,11.305835,0.025521,241.371381
6.220000,11.305748,0.025098,241.484440
6.230000,11.305663,0.024681,241.597497
6.240000,11.305580,0.024271,241.710554
6.250000,11.305497,0.023868,241.823610
6.260000,11.305416,0.023471,241.936665
6.270000,11.305337,0.023081,242.049719
6.280000,11.305258,0.022698,242.162772
6.290000,11.305182,0.022321,242.275825
6.300000,11.305106,0.021950,242.388877
6.310000,11.305031,0.021586,242.501928
6.320000,11.304958,0.021227,242.614978
6.330000,11.304886,0.020875,242.728028
6.340000,11.304815,0.020528,242.841076
6.350000,11.304746,0.020187,242.954125
6.360000,11.304677,0.019852,243.067172
6.370000,11.304610,0.019522,243.180219
6.380000,11.304544,0.019198,243.293265
6.390000,11.304479,0.018879,243.406310
6.400000,11.304415,0.018566,243.519355
6.410000,11.304352,0.018257,243.632399
6.420000,11.304290,0.017954,243.745443
6.430000,11.304229,0.017656,243.858486
6.440000,11.304169,0.017363,243.971528
6.450000,11.304110,0.017074,244.084570
6.460000,11.304052,0.016791,244.197611
6.470000,11.303995,0.016512,244.310651
6.480000,11.303939,0.016237,244.423691
6.490000,11.303884,0.015968,244.536731
6.500000,11.303830,0.015703,244.649769
6.510000,11.303777,0.015442,244.762808
6.520000,11.303724,0.015185,244.875846
6.530000,11.303673,0.014933,244.988883
6.540000,11.303622,0.014685,245.101920
6.550000,11.303572,0.014441,245.214956
6.560000,11.303524,0.014201,245.327991
6.570000,11.303475,0.013965,245.441027
6.580000,11.303428,0.013733,245.554061
6.590000,11.303381,0.013505,245.667096
6.600000,11.303336,0.013281,245.780130
6.610000,11.303291,0.013060,245.893163
6.620000,11.303246,0.012844,246.006196
6.630000,11.303203,0.012630,246.119228
6.640000,11.303160,0.012420,246.232260
6.650000,11.303118,0.012214,246.345292
6.660000,11.303076,0.012011,246.458323
6.670000,11.303036,0.011812,246.571354
6.680000,11.302996,0.011616,246.684384
6.690000,11.302956,0.011423,246.797414
6.700000,11.302917,0.011233,246.910444
6.710000,11.302879,0.011046,247.023473
6.720000,11.302842,0.010863,247.136502
6.730000,11.302805,0.010683,247.249530
6.740000,11.302769,0.010505,247.362558
6.750000,11.302733,0.010331,247.475586
6.760000,11.302698,0.010159,247.588613
6.770000,11.302664,0.009990,247.701640
6.780000,11.302630,0.009824,247.814667
6.790000,11.302597,0.009661,247.927693
6.800000,11.302564,0.009501,248.040719
6.810000,11.302532,0.009343,248.153745
6.820000,11.302500,0.009188,248.266770
6.830000,11.302469,0.009035,248.379795
6.840000,11.302438,0.008885,248.492820
6.850000,11.302408,0.008738,248.605844
6.860000,11.302378,0.008592,248.718868
6.870000,11.302349,0.008450,248.831892
6.880000,11.302321,0.008309,248.944915
6.890000,11.302292,0.008171,249.057939
6.900000,11.302265,0.008036,249.170962
6.910000,11.302238,0.007902,249.283984
6.920000,11.302211,0.007771,249.397007
6.930000,11.302184,0.007642,249.510029
6.940000,11.302158,0.007515,249.623051
6.950000,11.302133,0.007390,249.736072
6.960000,11.302108,0.007267,249.849093
6.970000,11.302083,0.007147,249.962115
6.980000,11.302059,0.007028,250.075135
6.990000,11.302035,0.006911,250.188156
