0, 1.000000
1, 1.123750
2, 1.262640
3, 1.418477
4, 1.593272
5, 1.789258
6, 2.008913
7, 2.254983
8, 2.530499
9, 2.838808
10, 3.183585
11, 3.568864
12, 3.999051
13, 4.478942
14, 5.013734
15, 5.609028
16, 6.270831
17, 7.005530
18, 7.819875
19, 8.720921
20, 9.715968
21, 10.812464
22, 12.017885
23, 13.339584
24, 14.784601
25, 16.359446
26, 18.069837
27, 19.920418
28, 21.914442
29, 24.053443
30, 26.336914
31, 28.761987
32, 31.323170
33, 34.012140
34, 36.817625
35, 39.725407
36, 42.718448
37, 45.777171
38, 48.879881
39, 52.003313
40, 55.123296
41, 58.215486
42, 61.256118
43, 64.222743
44, 67.094885
45, 69.854591
46, 72.486835
47, 74.979763
48, 77.324777
49, 79.516473
50, 81.552445
51, 83.432999
52, 85.160792
53, 86.740441
54, 88.178116
55, 89.481155
56, 90.657703
57, 91.716392
58, 92.666070
59, 93.515578
60, 94.273571
61, 94.948385
62, 95.547938
63, 96.079670
64, 96.550500
65, 96.966814
66, 97.334462
67, 97.658773
68, 97.944574
69, 98.196222
70, 98.417627
71, 98.612294
72, 98.783350
73, 98.933581
74, 99.065462
75, 99.181187
76, 99.282701
77, 99.371720
78, 99.449762
79, 99.518163
80, 99.578102
81, 99.630617
82, 99.676619
83, 99.716911
84, 99.752197
85, 99.783096
86, 99.810150
87, 99.833836
88, 99.854572
89, 99.872724
90, 99.888613
91, 99.902521
92, 99.914694
93, 99.925348
94, 99.934673
95, 99.942833
96, 99.949975
97, 99.956225
98, 99.961695
99, 99.966481
100, 99.970669
101, 99.974335
102, 99.977542
103, 99.980349
104, 99.982805
105, 99.984954
106, 99.986834
107, 99.988480
108, 99.989920
109, 99.991179
110, 99.992282
111, 99.993247
112, 99.994091
113, 99.994829
114, 99.995476
115, 99.996041
116, 99.996536
117, 99.996969
118, 99.997348
119, 99.997679
120, 99.997969
121, 99.998223
122, 99.998445
123, 99.998640
124, 99.998810
125, 99.998958
126, 99.999089
127, 99.999203
128, 99.999302
129, 99.999389
130, 99.999466
131, 99.999533
132, 99.999591
133, 99.999642
134, 99.999687
135, 99.999726
136, 99.999760
137, 99.999790
138, 99.999816
139, 99.999839
140, 99.999859
141, 99.999877
142, 99.999892
143, 99.999906
144, 99.999918
145, 99.999928
146, 99.999937
147, 99.999945
148, 99.999952
149, 99.999958
150, 99.999963
151, 99.999968
152, 99.999972
153, 99.999975
154, 99.999978
155, 99.999981
156, 99.999983
157, 99.999985
158, 99.999987
159, 99.999989
160, 99.999990
161, 99.999991
162, 99.999993
163, 99.999993
164, 99.999994
165, 99.999995
166, 99.999996
167, 99.999996
168, 99.999997
169, 99.999997
170, 99.999997
171, 99.999998
172, 99.999998
173, 99.999998
174, 99.999999
175, 99.999999
176, 99.999999
177, 99.999999
178, 99.999999
179, 99.999999
180, 99.999999
181, 99.999999
182, 99.999999
183, 100.000000
184, 100.000000
185, 100.000000
186, 100.000000
187, 100.000000
188, 100.000000
189, 100.000000
190, 100.000000
191, 100.000000
192, 100.000000
193, 100.000000
194, 100.000000
195, 100.000000
196, 100.000000
197, 100.000000
198, 100.000000
199, 100.000000
200, 100.000000
201, 100.000000
202, 100.000000
203, 100.000000
204, 100.000000
205, 100.000000
206, 100.000000
207, 100.000000
208, 100.000000
209, 100.000000
210, 100.000000
211, 100.000000
212, 100.000000
213, 100.000000
214, 100.000000
215, 100.000000
216, 100.000000
217, 100.000000
218, 100.000000
219, 100.000000
220, 100.000000
221, 100.000000
222, 100.000000
223, 100.000000
224, 100.000000
225, 100.000000
226, 100.000000
227, 100.000000
228, 100.000000
229, 100.000000
230, 100.000000
231, 100.000000
232, 100.000000
233, 100.000000
234, 100.000000
235, 100.000000
236, 100.000000
237, 100.000000
238, 100.000000
239, 100.000000
240, 100.000000
241, 100.000000
242, 100.000000
243, 100.000000
244, 100.000000
245, 100.000000
246, 100.000000
247, 100.000000
248, 100.000000
249, 100.000000
250, 100.000000
251, 100.000000
252, 100.000000
253, 100.000000
254, 100.000000
255, 100.000000
256, 100.000000
257, 100.000000
258, 100.000000
259, 100.000000
260, 100.000000
261, 100.000000
262, 100.000000
263, 100.000000
264, 100.000000
265, 100.000000
266, 100.000000
267, 100.000000
268, 100.000000
269, 100.000000
270, 100.000000
271, 100.000000
272, 100.000000
273, 100.000000
274, 100.000000
275, 100.000000
276, 100.000000
277, 100.000000
278, 100.000000
279, 100.000000
280, 100.000000
281, 100.000000
282, 100.000000
283, 100.000000
284, 100.000000
285, 100.000000
286, 100.000000
287, 100.000000
288, 100.000000
289, 100.000000
290, 100.000000
291, 100.000000
292, 100.000000
293, 100.000000
294, 100.000000
295, 100.000000
296, 100.000000
297, 100.000000
298, 100.000000
299, 100.000000
