0.000000, 10.000000, 10.000000
0.100000, 11.227254, 11.160000
0.200000, 12.598580, 12.449382
0.300000, 14.129207, 13.881313
0.400000, 15.835548, 15.469994
0.500000, 17.735174, 17.230665
0.600000, 19.846763, 19.179586
0.700000, 22.189997, 21.333994
0.800000, 24.785413, 23.712018
0.900000, 27.654178, 26.332556
1.000000, 30.817805, 29.215101
1.100000, 34.297772, 32.379504
1.200000, 38.115058, 35.845672
1.300000, 42.289580, 39.633188
1.400000, 46.839539, 43.760855
1.500000, 51.780670, 48.246152
1.600000, 57.125427, 53.104614
1.700000, 62.882106, 58.349128
1.800000, 69.053962, 63.989175
1.900000, 75.638350, 70.030030
2.000000, 82.625949, 76.471951
2.100000, 90.000128, 83.309402
2.200000, 97.736526, 90.530347
2.300000, 105.802891, 98.115692
2.400000, 114.159242, 106.038899
2.500000, 122.758382, 114.265868
2.600000, 131.546760, 122.755096
2.700000, 140.465684, 131.458183
2.800000, 149.452815, 140.320663
2.900000, 158.443877, 149.283187
3.000000, 167.374479, 158.282982
3.100000, 176.181954, 167.255538
3.200000, 184.807079, 176.136437
3.300000, 193.195610, 184.863192
3.400000, 201.299522, 193.377015
3.500000, 209.077923, 201.624389
3.600000, 216.497605, 209.558358
3.700000, 223.533250, 217.139478
3.800000, 230.167306, 224.336395
3.900000, 236.389593, 231.126035
4.000000, 242.196692, 237.493461
4.100000, 247.591186, 243.431419
4.200000, 252.580807, 248.939647
4.300000, 257.177549, 254.024026
4.400000, 261.396793, 258.695626
4.500000, 265.256481, 262.969731
4.600000, 268.776360, 266.864867
4.700000, 271.977312, 270.401908
4.800000, 274.880780, 273.603260
4.900000, 277.508293, 276.492154
5.000000, 279.881081, 279.092048
5.100000, 282.019767, 281.426145
5.200000, 283.944148, 283.517012
5.300000, 285.673031, 285.386295
5.400000, 287.224125, 287.054516
5.500000, 288.613984, 288.540940
5.600000, 289.857983, 289.863503
5.700000, 290.970319, 291.038783
5.800000, 291.964040, 292.082008
5.900000, 292.851089, 293.007089
6.000000, 293.642353, 293.826678
6.100000, 294.347728, 294.552233
6.200000, 294.976181, 295.194093
6.300000, 295.535819, 295.761564
6.400000, 296.033953, 296.262990
6.500000, 296.477165, 296.705845
6.600000, 296.871371, 297.096803
6.700000, 297.221879, 297.441815
6.800000, 297.533445, 297.746180
6.900000, 297.810326, 298.014606
7.000000, 298.056329, 298.251277
7.100000, 298.274855, 298.459900
7.200000, 298.468938, 298.643764
7.300000, 298.641286, 298.805776
7.400000, 298.794311, 298.948513
7.500000, 298.930164, 299.074249
7.600000, 299.050757, 299.184996
7.700000, 299.157796, 299.282531
7.800000, 299.252795, 299.368421
7.900000, 299.337102, 299.444051
8.000000, 299.411915, 299.510641
8.100000, 299.478300, 299.569269
8.200000, 299.537202, 299.620882
8.300000, 299.589464, 299.666319
8.400000, 299.635831, 299.706316
8.500000, 299.676966, 299.741524
8.600000, 299.713460, 299.772514
8.700000, 299.745834, 299.799792
8.800000, 299.774554, 299.823801
8.900000, 299.800030, 299.844932
9.000000, 299.822629, 299.863531
9.100000, 299.842676, 299.879900
9.200000, 299.860458, 299.894306
9.300000, 299.876231, 299.906985
9.400000, 299.890221, 299.918143
9.500000, 299.902631, 299.927963
9.600000, 299.913638, 299.936606
9.700000, 299.923401, 299.944211
9.800000, 299.932061, 299.950905
9.900000, 299.939742, 299.956795
10.000000, 299.946555, 299.961979
10.100000, 299.952597, 299.966541
10.200000, 299.957957, 299.970556
10.300000, 299.962711, 299.974089
10.400000, 299.966927, 299.977198
10.500000, 299.970666, 299.979934
10.600000, 299.973983, 299.982342
10.700000, 299.976925, 299.984460
10.800000, 299.979534, 299.986325
10.900000, 299.981848, 299.987966
11.000000, 299.983901, 299.989410
11.100000, 299.985721, 299.990681
11.200000, 299.987336, 299.991799
11.300000, 299.988768, 299.992783
11.400000, 299.990038, 299.993649
11.500000, 299.991164, 299.994411
11.600000, 299.992163, 299.995082
11.700000, 299.993050, 299.995672
11.800000, 299.993835, 299.996191
11.900000, 299.994533, 299.996648
12.000000, 299.995151, 299.997051
12.100000, 299.995699, 299.997405
12.200000, 299.996185, 299.997716
12.300000, 299.996617, 299.997990
12.400000, 299.996999, 299.998231
12.500000, 299.997339, 299.998443
12.600000, 299.997640, 299.998630
12.700000, 299.997907, 299.998795
12.800000, 299.998143, 299.998939
12.900000, 299.998353, 299.999067
13.000000, 299.998539, 299.999179
13.100000, 299.998705, 299.999277
13.200000, 299.998851, 299.999364
13.300000, 299.998981, 299.999440
13.400000, 299.999096, 299.999507
13.500000, 299.999198, 299.999567
13.600000, 299.999289, 299.999619
13.700000, 299.999369, 299.999664
13.800000, 299.999441, 299.999705
13.900000, 299.999504, 299.999740
14.000000, 299.999560, 299.999771
14.100000, 299.999610, 299.999799
14.200000, 299.999654, 299.999823
14.300000, 299.999693, 299.999844
14.400000, 299.999728, 299.999863
14.500000, 299.999759, 299.999879
14.600000, 299.999786, 299.999894
14.700000, 299.999810, 299.999907
14.800000, 299.999832, 299.999918
14.900000, 299.999851, 299.999928
15.000000, 299.999867, 299.999936
15.100000, 299.999882, 299.999944
15.200000, 299.999896, 299.999951
15.300000, 299.999908, 299.999957
15.400000, 299.999918, 299.999962
15.500000, 299.999927, 299.999966
15.600000, 299.999936, 299.999970
15.700000, 299.999943, 299.999974
15.800000, 299.999949, 299.999977
15.900000, 299.999955, 299.999980
16.000000, 299.999960, 299.999982
16.100000, 299.999965, 299.999984
16.200000, 299.999969, 299.999986
16.300000, 299.999972, 299.999988
16.400000, 299.999975, 299.999989
16.500000, 299.999978, 299.999991
16.600000, 299.999981, 299.999992
16.700000, 299.999983, 299.999993
16.800000, 299.999985, 299.999994
16.900000, 299.999986, 299.999994
17.000000, 299.999988, 299.999995
17.100000, 299.999989, 299.999996
17.200000, 299.999991, 299.999996
17.300000, 299.999992, 299.999997
17.400000, 299.999993, 299.999997
17.500000, 299.999993, 299.999997
17.600000, 299.999994, 299.999998
17.700000, 299.999995, 299.999998
17.800000, 299.999995, 299.999998
17.900000, 299.999996, 299.999998
18.000000, 299.999996, 299.999999
18.100000, 299.999997, 299.999999
18.200000, 299.999997, 299.999999
18.300000, 299.999997, 299.999999
18.400000, 299.999998, 299.999999
18.500000, 299.999998, 299.999999
18.600000, 299.999998, 299.999999
18.700000, 299.999998, 299.999999
18.800000, 299.999999, 300.000000
18.900000, 299.999999, 300.000000
19.000000, 299.999999, 300.000000
19.100000, 299.999999, 300.000000
19.200000, 299.999999, 300.000000
19.300000, 299.999999, 300.000000
19.400000, 299.999999, 300.000000
19.500000, 299.999999, 300.000000
19.600000, 299.999999, 300.000000
19.700000, 300.000000, 300.000000
19.800000, 300.000000, 300.000000
19.900000, 300.000000, 300.000000
20.000000, 300.000000, 300.000000
20.100000, 300.000000, 300.000000
20.200000, 300.000000, 300.000000
20.300000, 300.000000, 300.000000
20.400000, 300.000000, 300.000000
20.500000, 300.000000, 300.000000
20.600000, 300.000000, 300.000000
20.700000, 300.000000, 300.000000
20.800000, 300.000000, 300.000000
20.900000, 300.000000, 300.000000
